SystemCodeNumber,VehicleType,Day,Time,AvgTrafficConditionNearby,AvgQueueLength,AvgOccupancy,Utilization,QueuePressure,QueueLengthNorm,price
7,2,6,15:30:00,0,4,1230,0.6122,0.0057648517295203,0.2857142857142857,13.41
7,2,6,16:00:00,0,4,1255,0.6249,0.0057749911113339,0.2857142857142857,13.45
7,2,6,16:30:00,0,4,1119,0.5571,0.0042941279832794,0.2857142857142857,13.21
7,3,0,08:30:00,0,3,642,0.3196,0.0021945866861741,0.21428571428571427,11.67
7,3,0,09:00:00,0,4,704,0.3502,0.0027217659900434,0.2857142857142857,11.85
7,3,0,09:30:00,0,3,835,0.4156,0.0025553662691652,0.21428571428571427,12.01
7,3,0,10:00:00,1,4,939,0.4674,0.0037383177570093,0.2857142857142857,12.39
7,3,0,10:30:00,0,5,1029,0.5122,0.0051020408163265,0.35714285714285715,12.49
7,3,0,11:00:00,2,8,1142,0.5684,0.0092272202998846,0.5714285714285714,13.16
7,3,0,12:00:00,2,9,1404,0.6989,0.0148760330578512,0.6428571428571429,13.95
7,3,0,12:30:00,2,11,1416,0.7046,0.0183804605195429,0.7857142857142857,14.11
7,3,0,13:30:00,2,8,1167,0.5809,0.009501187648456,0.5714285714285714,13.45
7,3,0,14:00:00,1,5,1246,0.62,0.0065984885798339,0.35714285714285715,13.25
7,3,0,14:30:00,1,6,1162,0.5784,0.0067411286096438,0.42857142857142855,13.17
7,3,0,15:00:00,0,3,1164,0.5794,0.0035502958579881,0.21428571428571427,12.84
7,3,0,16:30:00,1,3,977,0.4863,0.002906976744186,0.21428571428571427,12.64
7,3,1,08:30:00,0,2,747,0.3718,0.0015866280696129,0.14285714285714285,11.78
7,3,1,09:00:00,1,4,923,0.4594,0.003683241252302,0.2857142857142857,12.36
7,3,1,09:30:00,0,3,877,0.4365,0.0026501766784452,0.21428571428571427,12.08
7,3,1,10:30:00,0,4,1212,0.6031,0.0046890997027523,0.2857142857142857,12.74
7,3,1,11:00:00,1,6,1198,0.5963,0.0073982737361282,0.42857142857142855,12.99
7,3,1,11:30:00,1,6,1273,0.6336,0.0081521739130434,0.42857142857142855,13.12
7,3,1,12:30:00,2,10,1317,0.6556,0.0144508670520231,0.7142857142857143,13.86
7,3,1,14:30:00,1,4,1404,0.6986,0.0074171505916255,0.2857142857142857,13.46
7,3,1,16:00:00,0,2,1234,0.6142,0.0025806451612903,0.14285714285714285,12.89
7,3,2,09:30:00,1,4,992,0.4938,0.0039331366764995,0.2857142857142857,12.48
7,3,2,10:00:00,0,3,1071,0.5331,0.0031982942430703,0.21428571428571427,12.42
7,3,2,10:30:00,1,4,1250,0.6222,0.0052700922266139,0.2857142857142857,12.94
7,3,2,11:00:00,1,5,1256,0.6252,0.0066401062416998,0.35714285714285715,13.02
7,3,2,11:30:00,1,7,1273,0.6336,0.0095108695652173,0.5,13.19
7,3,2,12:00:00,1,6,1409,0.7013,0.01,0.42857142857142855,13.61
7,3,2,12:30:00,2,9,1303,0.6486,0.0127478753541076,0.6428571428571429,13.77
7,3,2,13:00:00,2,8,1442,0.718,0.0140727281856238,0.5714285714285714,13.95
7,3,2,13:30:00,2,8,1518,0.7556,0.0153991826970995,0.5714285714285714,14.08
7,3,2,14:00:00,1,6,1414,0.704,0.0101925400697365,0.42857142857142855,13.62
7,3,2,14:30:00,1,5,1427,0.7105,0.0086884624107252,0.35714285714285715,13.58
7,3,2,15:00:00,1,4,1313,0.6534,0.0062664078810616,0.2857142857142857,13.3
7,3,2,15:30:00,0,3,1332,0.6628,0.0044431473878884,0.21428571428571427,13.13
7,3,2,16:00:00,0,2,1253,0.6237,0.0035024555795975,0.14285714285714285,12.92
7,3,2,16:30:00,0,2,1151,0.5729,0.002838480386834,0.14285714285714285,12.74
7,3,3,08:30:00,0,2,790,0.3935,0.0020628463910633,0.14285714285714285,11.86
7,3,3,09:00:00,0,3,940,0.4679,0.0028063610851262,0.21428571428571427,12.19
7,3,3,09:30:00,0,3,932,0.4639,0.0027855153203342,0.21428571428571427,12.18
7,3,3,10:00:00,0,2,1121,0.558,0.0028550785289699,0.14285714285714285,12.44
7,3,3,10:30:00,1,5,1165,0.5799,0.0059241706161137,0.35714285714285715,12.86
7,3,3,11:00:00,1,6,1308,0.6511,0.0085592011412268,0.42857142857142855,13.18
7,3,3,11:30:00,1,6,1335,0.6645,0.0089020771513353,0.42857142857142855,13.23
7,3,3,12:00:00,2,8,1405,0.6994,0.0132192654135647,0.5714285714285714,13.88
7,3,3,12:30:00,2,9,1509,0.7511,0.018,0.6428571428571429,14.14
7,3,3,13:00:00,2,9,1487,0.7402,0.017504508398289,0.6428571428571429,14.1
7,3,3,13:30:00,2,9,1504,0.7486,0.0178217821782178,0.6428571428571429,14.13
7,3,3,14:30:00,1,5,1434,0.714,0.0091230262291925,0.35714285714285715,13.59
7,3,3,15:00:00,1,4,1288,0.6411,0.0055478502080443,0.2857142857142857,13.26
7,3,3,15:30:00,0,3,1255,0.6247,0.004055944055944,0.21428571428571427,13.0
7,3,3,16:00:00,1,4,1409,0.7013,0.0066666666666666,0.2857142857142857,13.47
7,3,3,16:30:00,0,2,1274,0.6344,0.0034782835742953,0.14285714285714285,12.96
7,3,4,08:30:00,0,2,670,0.3335,0.0018851902648316,0.14285714285714285,11.65
7,3,4,09:30:00,0,2,878,0.437,0.0017683465959328,0.14285714285714285,12.01
7,3,4,10:00:00,1,5,876,0.436,0.0044130626654898,0.35714285714285715,12.35
7,3,4,11:30:00,1,6,1339,0.6665,0.0089856698682772,0.42857142857142855,13.24
7,3,4,12:00:00,2,9,1101,0.548,0.0099118942731277,0.6428571428571429,13.41
7,3,4,13:00:00,2,9,1366,0.6799,0.0139968895800933,0.6428571428571429,13.88
7,3,4,13:30:00,2,8,1189,0.5918,0.0097560975609756,0.5714285714285714,13.49
7,3,4,14:00:00,1,6,1453,0.7232,0.0107913669064748,0.42857142857142855,13.69
7,3,4,14:30:00,1,5,1407,0.7003,0.0083056478405315,0.35714285714285715,13.54
7,3,4,15:00:00,0,4,1301,0.6476,0.0058805348438355,0.2857142857142857,13.15
7,3,4,15:30:00,0,3,1314,0.6538,0.0043139452181679,0.21428571428571427,13.1
7,3,4,16:00:00,0,3,1245,0.6197,0.0039267015706806,0.21428571428571427,12.98
7,3,5,08:00:00,0,2,588,0.2927,0.0014074595355383,0.14285714285714285,12.0
7,3,5,08:30:00,0,2,706,0.3514,0.0019346072667635,0.14285714285714285,12.2
7,3,5,09:00:00,0,3,829,0.4126,0.0025423728813559,0.21428571428571427,12.49
7,3,5,11:00:00,2,6,933,0.4644,0.0060497439712065,0.42857142857142855,13.14
7,3,5,11:30:00,1,6,1000,0.4978,0.0059464816650148,0.42857142857142855,13.13
7,3,5,12:00:00,2,8,1307,0.6506,0.0115389004825877,0.5714285714285714,14.2
7,3,5,12:30:00,2,9,1091,0.5431,0.0098039215686274,0.6428571428571429,13.88
7,3,5,14:00:00,2,9,1286,0.6401,0.0124481327800829,0.6428571428571429,14.23
7,3,5,15:00:00,1,4,1471,0.7322,0.0074349442379182,0.2857142857142857,14.07
7,3,5,16:30:00,0,2,1430,0.7118,0.0042751064241486,0.14285714285714285,13.73
7,3,6,08:00:00,0,3,698,0.3476,0.0022912224803346,0.21428571428571427,12.26
7,3,6,08:30:00,0,3,547,0.2723,0.0020519835841313,0.21428571428571427,11.99
7,3,6,09:00:00,0,3,700,0.3482,0.0022921942282333,0.21428571428571427,12.26
7,3,6,12:00:00,1,8,908,0.452,0.0072661217075386,0.5714285714285714,13.36
7,3,6,13:00:00,1,8,1025,0.5102,0.008130081300813,0.5714285714285714,13.56
7,3,6,14:00:00,1,9,1282,0.6381,0.0123796423658872,0.6428571428571429,14.09
7,3,6,14:30:00,1,7,1205,0.5998,0.0091089333257803,0.5,13.81
7,3,6,15:30:00,0,4,1335,0.6645,0.0059404849780206,0.2857142857142857,13.7
7,3,6,16:00:00,0,3,1444,0.7188,0.0053097345132743,0.21428571428571427,13.82
8,0,0,08:00:00,0,1,173,0.0617,0.0003802281368821,0.07142857142857142,10.29
8,0,0,08:30:00,0,2,186,0.0664,0.0007642338555598,0.14285714285714285,10.38
8,0,0,09:00:00,0,2,269,0.096,0.0007892659826361,0.14285714285714285,10.48
8,0,0,10:00:00,0,5,451,0.1609,0.002125850340136,0.35714285714285715,10.91
8,0,0,11:00:00,1,6,488,0.1739,0.0023728642822365,0.42857142857142855,11.16
8,0,0,11:30:00,1,6,599,0.2137,0.0027223230490018,0.42857142857142855,11.3
8,0,0,13:00:00,2,8,542,0.1935,0.003765089427603,0.5714285714285714,11.75
8,0,0,13:30:00,2,7,563,0.2009,0.003125,0.5,11.7
8,0,0,14:00:00,1,4,610,0.2176,0.0018239854081167,0.2857142857142857,11.43
8,0,0,14:30:00,2,6,537,0.1916,0.0026478375992939,0.42857142857142855,11.6
8,0,0,15:00:00,1,4,562,0.2004,0.0016392674780549,0.2857142857142857,11.36
8,0,0,15:30:00,0,2,553,0.1973,0.0008888888888888,0.14285714285714285,11.09
8,0,0,16:00:00,0,2,844,0.3013,0.0008610374667506,0.14285714285714285,11.45
8,0,0,16:30:00,0,2,380,0.1356,0.0008254265441914,0.14285714285714285,10.87
8,0,1,08:00:00,0,2,271,0.0967,0.0007898894154818,0.14285714285714285,10.48
8,0,1,08:30:00,0,2,340,0.1213,0.0008120445281481,0.14285714285714285,10.57
8,0,1,10:00:00,0,3,435,0.1551,0.0011269204118739,0.21428571428571427,10.76
8,0,1,10:30:00,0,4,481,0.1715,0.0015819334596962,0.2857142857142857,10.88
8,0,1,11:00:00,1,5,481,0.1716,0.0021533161068044,0.35714285714285715,11.08
8,0,1,11:30:00,1,6,665,0.2372,0.0028063610851262,0.42857142857142855,11.38
8,0,1,13:00:00,2,8,680,0.2426,0.0037682524729156,0.5714285714285714,11.92
8,0,1,13:30:00,2,8,638,0.2278,0.0034654986937144,0.5714285714285714,11.87
8,0,1,14:00:00,2,6,632,0.2257,0.0025349193525448,0.42857142857142855,11.72
8,0,1,14:30:00,1,5,680,0.2426,0.0023551577955723,0.35714285714285715,11.58
8,0,1,15:30:00,0,2,587,0.2094,0.0011259382903945,0.14285714285714285,11.13
8,0,1,16:00:00,0,2,564,0.2012,0.0008932559178204,0.14285714285714285,11.1
8,0,1,16:30:00,1,3,491,0.1752,0.0012975778546712,0.21428571428571427,11.21
8,0,2,08:30:00,0,2,400,0.1429,0.0010444893180301,0.14285714285714285,10.65
8,0,2,09:00:00,0,2,426,0.152,0.0008413967185527,0.14285714285714285,10.68
8,0,2,09:30:00,0,2,486,0.1734,0.0010782492071697,0.14285714285714285,10.75
8,0,2,10:00:00,0,3,561,0.2001,0.0014505157636177,0.21428571428571427,10.92
8,0,2,10:30:00,2,6,585,0.2087,0.0027051397655545,0.42857142857142855,11.41
8,0,2,11:00:00,1,5,525,0.1873,0.0021949078138718,0.35714285714285715,11.14
8,0,2,12:00:00,2,8,595,0.2123,0.0036231884057971,0.5714285714285714,11.81
8,0,2,12:30:00,2,8,684,0.2438,0.0040272515145676,0.5714285714285714,11.92
8,0,2,13:00:00,2,8,703,0.2509,0.0038320850309115,0.5714285714285714,11.95
8,0,2,13:30:00,2,7,586,0.2092,0.0031568362837712,0.5,11.73
8,0,2,14:30:00,1,4,850,0.3034,0.0023994629070157,0.2857142857142857,11.73
8,0,2,15:00:00,0,3,550,0.1964,0.0013305834739601,0.21428571428571427,11.15
8,0,2,16:00:00,0,3,550,0.1962,0.00132679615966,0.21428571428571427,11.15
8,0,3,08:30:00,0,1,281,0.1002,0.000396510705789,0.07142857142857142,10.43
8,0,3,09:00:00,0,2,365,0.1302,0.0008205766149464,0.14285714285714285,10.6
8,0,3,10:00:00,0,3,452,0.1613,0.0012760527435133,0.21428571428571427,10.78
8,0,3,10:30:00,1,4,533,0.1902,0.0017621145374449,0.2857142857142857,11.08
8,0,3,11:00:00,1,4,540,0.1927,0.0017675651789659,0.2857142857142857,11.09
8,0,3,12:00:00,2,6,594,0.2121,0.0029314464441367,0.42857142857142855,11.67
8,0,3,12:30:00,2,9,615,0.2194,0.0041133455210237,0.6428571428571429,11.9
8,0,3,13:30:00,2,8,620,0.2214,0.0034335550761091,0.5714285714285714,11.84
8,0,3,14:00:00,1,4,660,0.2355,0.0020982349827195,0.2857142857142857,11.49
8,0,3,14:30:00,1,4,1220,0.4352,0.0025268477574226,0.2857142857142857,12.19
8,0,3,15:00:00,1,4,626,0.2233,0.001837390904915,0.2857142857142857,11.45
8,0,3,15:30:00,1,4,1126,0.4017,0.0023852116875372,0.2857142857142857,12.07
8,0,3,16:00:00,0,3,590,0.2105,0.0013556258472661,0.21428571428571427,11.2
8,0,4,08:00:00,0,1,222,0.0792,0.0003874467260751,0.07142857142857142,10.35
8,0,4,08:30:00,1,3,240,0.0856,0.001170503316426,0.21428571428571427,10.64
8,0,4,09:00:00,0,2,316,0.1127,0.0008041817450743,0.14285714285714285,10.54
8,0,4,09:30:00,0,2,424,0.1513,0.0008406893652795,0.14285714285714285,10.67
8,0,4,10:30:00,0,4,460,0.1643,0.0017076340902811,0.2857142857142857,10.86
8,0,4,11:30:00,2,7,505,0.1802,0.0030461270670147,0.5,11.38
8,0,4,12:00:00,2,8,502,0.1791,0.0034767492394611,0.5714285714285714,11.69
8,0,4,13:00:00,2,8,652,0.2326,0.00371920037192,0.5714285714285714,11.88
8,0,4,13:30:00,1,5,528,0.1884,0.0021978021978021,0.35714285714285715,11.39
8,0,4,14:30:00,2,5,583,0.208,0.00226454902706,0.35714285714285715,11.59
8,0,4,15:00:00,1,3,595,0.2123,0.0013594346559101,0.21428571428571427,11.34
8,0,4,15:30:00,0,2,576,0.2055,0.0008980691513246,0.14285714285714285,11.12
8,0,4,16:00:00,0,2,432,0.1543,0.000843710203608,0.14285714285714285,10.94
8,0,5,08:00:00,0,1,98,0.035,0.0003696857670979,0.07142857142857142,10.69
8,0,5,10:00:00,0,2,622,0.2219,0.0009170105456212,0.14285714285714285,11.41
8,0,5,10:30:00,0,3,557,0.1987,0.0013357079252003,0.21428571428571427,11.4
8,0,5,12:00:00,2,8,460,0.1641,0.0034144259496372,0.5714285714285714,12.13
8,0,5,12:30:00,2,8,457,0.163,0.0034100596760443,0.5714285714285714,12.13
8,0,5,13:30:00,2,7,496,0.1771,0.0030362438623511,0.5,12.11
8,0,5,14:30:00,1,4,552,0.1969,0.0017770669159244,0.2857142857142857,11.84
8,0,5,15:00:00,1,3,504,0.1798,0.0013049151805132,0.21428571428571427,11.71
8,0,5,15:30:00,0,3,613,0.2187,0.0013698630136986,0.21428571428571427,11.72
8,0,6,08:00:00,1,4,1021,0.3643,0.0022446689113355,0.2857142857142857,12.18
8,0,6,08:30:00,0,2,61,0.0218,0.0007293946024799,0.14285714285714285,10.71
8,0,6,09:00:00,0,4,706,0.2517,0.0017481173583196,0.2857142857142857,11.66
8,0,6,09:30:00,0,4,1048,0.3739,0.0022792022792022,0.2857142857142857,12.09
8,0,6,10:00:00,0,3,185,0.066,0.0011459129106187,0.21428571428571427,10.93
8,0,6,10:30:00,1,7,1144,0.4081,0.0042194092827004,0.5,12.54
8,0,6,11:00:00,1,7,442,0.1577,0.0029648454044896,0.5,11.66
8,0,6,12:00:00,2,12,668,0.2383,0.0056206088992974,0.8571428571428571,12.67
8,0,6,12:30:00,2,12,826,0.2947,0.0060698027314112,0.8571428571428571,12.87
8,0,6,13:30:00,2,10,790,0.282,0.0047982299030788,0.7142857142857143,12.69
8,0,6,14:30:00,2,8,810,0.2892,0.0038310018813407,0.5714285714285714,12.57
8,0,6,15:00:00,1,5,1232,0.4395,0.0031826861871419,0.35714285714285715,12.77
8,0,6,15:30:00,0,4,767,0.2735,0.0021059575191897,0.2857142857142857,11.98
8,0,6,16:00:00,0,3,369,0.1316,0.0012325390304026,0.21428571428571427,11.42
8,0,6,16:30:00,0,2,687,0.2451,0.0012577683494018,0.14285714285714285,11.75
8,1,0,08:00:00,0,2,1013,0.3614,0.0011173184357541,0.14285714285714285,11.52
8,1,0,08:30:00,0,2,231,0.0823,0.0008753374110446,0.14285714285714285,10.54
8,1,0,09:00:00,0,3,497,0.1773,0.001230499848572,0.21428571428571427,10.95
8,1,0,09:30:00,0,2,531,0.1895,0.0011978589181347,0.14285714285714285,10.92
8,1,0,10:00:00,0,3,345,0.123,0.0010865174819875,0.21428571428571427,10.75
8,1,0,10:30:00,1,4,468,0.167,0.001713062098501,0.2857142857142857,11.11
8,1,0,11:00:00,1,4,537,0.1916,0.0017652250661959,0.2857142857142857,11.19
8,1,0,11:30:00,1,5,490,0.1748,0.0023106484015516,0.35714285714285715,11.2
8,1,0,12:00:00,2,8,488,0.1739,0.0034551978867409,0.5714285714285714,11.79
8,1,0,12:30:00,2,9,585,0.2086,0.0039787088976673,0.6428571428571429,11.98
8,1,0,13:00:00,2,8,585,0.2088,0.0037203808067944,0.5714285714285714,11.91
8,1,0,13:30:00,2,8,703,0.2508,0.0040915820277585,0.5714285714285714,12.06
8,1,0,14:00:00,2,5,574,0.2048,0.0023914741309662,0.35714285714285715,11.69
8,1,0,14:30:00,1,5,795,0.2835,0.0025701436317242,0.35714285714285715,11.84
8,1,0,15:00:00,0,4,912,0.3254,0.0018687386369805,0.2857142857142857,11.79
8,1,0,15:30:00,0,3,1277,0.4556,0.0019659239842726,0.21428571428571427,12.18
8,1,0,16:30:00,0,2,782,0.279,0.0010227173894823,0.14285714285714285,11.49
8,1,1,08:00:00,0,2,240,0.0856,0.000780335544284,0.14285714285714285,10.55
8,1,1,08:30:00,0,2,264,0.0942,0.0007877116975187,0.14285714285714285,10.58
8,1,1,09:00:00,0,2,376,0.134,0.0010314045940143,0.14285714285714285,10.72
8,1,1,09:30:00,0,2,460,0.1641,0.0008537963320885,0.14285714285714285,10.83
8,1,1,10:00:00,0,3,529,0.1886,0.001320303301626,0.21428571428571427,10.99
8,1,1,10:30:00,1,4,564,0.2012,0.0016745472660224,0.2857142857142857,11.23
8,1,1,11:30:00,1,6,594,0.212,0.0025639297661069,0.42857142857142855,11.4
8,1,1,12:00:00,2,8,619,0.2208,0.0036595948001078,0.5714285714285714,11.95
8,1,1,12:30:00,2,8,618,0.2205,0.0038202457953929,0.5714285714285714,11.95
8,1,1,13:00:00,2,7,549,0.1959,0.0031055900621118,0.5,11.8
8,1,1,14:00:00,1,4,529,0.1887,0.001759014951627,0.2857142857142857,11.43
8,1,1,14:30:00,1,4,627,0.2236,0.0018385462577337,0.2857142857142857,11.56
8,1,1,15:00:00,0,3,567,0.2022,0.0013421123397264,0.21428571428571427,11.28
8,1,1,15:30:00,0,3,542,0.1935,0.0013294634507825,0.21428571428571427,11.25
8,1,1,16:00:00,0,2,544,0.1939,0.0011113347300195,0.14285714285714285,11.19
8,1,1,16:30:00,0,2,545,0.1944,0.0008857395925597,0.14285714285714285,11.19
8,1,2,08:00:00,0,2,246,0.0878,0.0007821666014861,0.14285714285714285,10.56
8,1,2,08:30:00,0,2,250,0.0892,0.0007834228582414,0.14285714285714285,10.57
8,1,2,09:00:00,0,2,432,0.1541,0.0008445909763613,0.14285714285714285,10.8
8,1,2,09:30:00,0,3,470,0.1676,0.0011421895116436,0.21428571428571427,10.91
8,1,2,10:00:00,1,4,549,0.1959,0.0017746228926353,0.2857142857142857,11.21
8,1,2,10:30:00,1,4,578,0.2063,0.0019486566710804,0.2857142857142857,11.25
8,1,2,11:30:00,1,6,624,0.2226,0.0027548934970479,0.42857142857142855,11.44
8,1,2,12:00:00,2,8,600,0.2142,0.0036324923763014,0.5714285714285714,11.93
8,1,2,12:30:00,2,9,627,0.2238,0.0040247186560745,0.6428571428571429,12.03
8,1,2,13:00:00,2,8,682,0.2433,0.0037805490218096,0.5714285714285714,12.03
8,1,2,13:30:00,2,8,684,0.244,0.0037753657385559,0.5714285714285714,12.03
8,1,2,15:00:00,1,4,614,0.2189,0.001682700133246,0.2857142857142857,11.54
8,1,2,15:30:00,1,3,780,0.2784,0.0016876075829402,0.21428571428571427,11.68
8,1,2,16:00:00,0,3,574,0.2046,0.0013465847662879,0.21428571428571427,11.29
8,1,2,16:30:00,0,2,438,0.1563,0.000845665961945,0.14285714285714285,11.05
8,1,3,08:00:00,0,1,220,0.0785,0.0003871467286101,0.07142857142857142,10.46
8,1,3,08:30:00,0,2,263,0.0938,0.0007874222013689,0.14285714285714285,10.58
8,1,3,09:00:00,0,2,359,0.1282,0.0009539182793186,0.14285714285714285,10.7
8,1,3,09:30:00,0,2,392,0.1397,0.0010364853148387,0.14285714285714285,10.74
8,1,3,10:00:00,0,4,508,0.1812,0.001521230751464,0.2857142857142857,11.03
8,1,3,10:30:00,0,4,534,0.1905,0.0016544283795755,0.2857142857142857,11.06
8,1,3,11:00:00,1,4,589,0.2101,0.001806684733514,0.2857142857142857,11.26
8,1,3,11:30:00,1,6,569,0.203,0.0024637884751256,0.42857142857142855,11.37
8,1,3,12:00:00,2,8,662,0.2362,0.0037365716954694,0.5714285714285714,12.01
8,1,3,12:30:00,2,8,654,0.2335,0.0039579994289232,0.5714285714285714,12.0
8,1,3,13:00:00,2,7,651,0.2322,0.003363757761914,0.5,11.92
8,1,3,13:30:00,2,8,724,0.2585,0.0038381762617844,0.5714285714285714,12.09
8,1,3,14:00:00,1,5,576,0.2055,0.0022451728783116,0.35714285714285715,11.56
8,1,3,14:30:00,2,5,589,0.21,0.0024084245946221,0.35714285714285715,11.71
8,1,3,15:00:00,1,4,556,0.1984,0.0017137944266482,0.2857142857142857,11.47
8,1,3,15:30:00,0,3,580,0.2067,0.0013509950031109,0.21428571428571427,11.3
8,1,3,16:00:00,0,2,473,0.1687,0.0008583690987124,0.14285714285714285,11.1
8,1,3,16:30:00,0,2,619,0.2208,0.0011405392707931,0.14285714285714285,11.28
8,1,4,08:00:00,0,2,233,0.0831,0.0007782101167315,0.14285714285714285,10.55
8,1,4,08:30:00,0,2,392,0.1399,0.0008295313148071,0.14285714285714285,10.75
8,1,4,09:00:00,0,2,427,0.1523,0.0008417508417508,0.14285714285714285,10.79
8,1,4,09:30:00,0,2,374,0.1336,0.0010305290959356,0.14285714285714285,10.72
8,1,4,10:00:00,0,3,439,0.1566,0.0012690355329949,0.21428571428571427,10.87
8,1,4,10:30:00,0,3,608,0.2168,0.00151569847314,0.21428571428571427,11.08
8,1,4,11:00:00,1,4,612,0.2183,0.0019859589008013,0.2857142857142857,11.29
8,1,4,11:30:00,2,7,571,0.2037,0.0031362007168458,0.5,11.57
8,1,4,12:30:00,2,8,607,0.2166,0.0036471286750509,0.5714285714285714,11.94
8,1,4,13:00:00,2,8,537,0.1916,0.0035304501323918,0.5714285714285714,11.85
8,1,4,13:30:00,2,8,654,0.2333,0.0034902149042147,0.5714285714285714,12.0
8,1,4,14:00:00,2,6,639,0.228,0.0027726432532347,0.42857142857142855,11.84
8,1,4,14:30:00,1,4,612,0.2183,0.0018256503879507,0.2857142857142857,11.54
8,1,4,15:30:00,0,3,554,0.1975,0.0013350164213844,0.21428571428571427,11.27
8,1,4,16:00:00,0,2,657,0.2345,0.0010862422693253,0.14285714285714285,11.33
8,1,4,16:30:00,0,3,577,0.2059,0.0013477088948787,0.21428571428571427,11.3
8,1,5,08:00:00,0,2,78,0.0278,0.000549924780094,0.14285714285714285,10.84
8,1,5,08:30:00,0,2,181,0.0647,0.0007644272008483,0.14285714285714285,10.97
8,1,5,09:00:00,0,2,162,0.0578,0.0009078150612667,0.14285714285714285,10.95
8,1,5,09:30:00,0,2,216,0.0771,0.0007730962504831,0.14285714285714285,11.02
8,1,5,10:00:00,0,2,183,0.0653,0.0007633587786259,0.14285714285714285,10.97
8,1,5,10:30:00,1,4,380,0.1357,0.0018904172750326,0.2857142857142857,11.49
8,1,5,11:00:00,1,4,341,0.1215,0.0017539413520452,0.2857142857142857,11.44
8,1,5,11:30:00,1,6,695,0.2479,0.0027613158320837,0.42857142857142855,12.02
8,1,5,12:00:00,2,8,615,0.2194,0.0036563071297989,0.5714285714285714,12.44
8,1,5,12:30:00,2,9,497,0.1773,0.0039028620988725,0.6428571428571429,12.36
8,1,5,13:00:00,2,8,536,0.1914,0.003308200303216,0.5714285714285714,12.34
8,1,5,13:30:00,2,8,614,0.2191,0.0036546368204659,0.5714285714285714,12.44
8,1,5,14:00:00,1,4,522,0.1863,0.001896955542447,0.2857142857142857,11.92
8,1,5,14:30:00,1,4,503,0.1795,0.0019529550950815,0.2857142857142857,11.89
8,1,5,15:00:00,1,4,792,0.2827,0.0023553277976938,0.2857142857142857,12.26
8,1,5,15:30:00,0,3,488,0.1741,0.0012958963282937,0.21428571428571427,11.68
8,1,5,16:00:00,0,2,729,0.26,0.001180371825461,0.14285714285714285,11.91
8,1,5,16:30:00,0,2,769,0.2745,0.0012388919546387,0.14285714285714285,11.96
8,1,6,08:00:00,0,2,120,0.0427,0.0006219499431569,0.14285714285714285,10.89
8,1,6,08:30:00,0,3,409,0.1458,0.0012432889095819,0.21428571428571427,11.33
8,1,6,09:00:00,0,3,116,0.0414,0.0011164867882396,0.21428571428571427,10.96
8,1,6,09:30:00,0,3,158,0.0564,0.0011342155009451,0.21428571428571427,11.01
8,1,6,10:00:00,0,4,216,0.0771,0.0015510365079371,0.2857142857142857,11.15
8,1,6,10:30:00,2,7,411,0.1466,0.0030069066039621,0.5,11.86
8,1,6,11:00:00,1,5,349,0.1245,0.0020374898125509,0.35714285714285715,11.52
8,1,6,12:00:00,1,10,871,0.3109,0.0051075781993912,0.7142857142857143,12.77
8,1,6,12:30:00,2,12,615,0.2194,0.0054844606946983,0.8571428571428571,12.71
8,1,6,13:00:00,2,12,780,0.2785,0.0056991141780453,0.8571428571428571,12.92
8,1,6,13:30:00,2,12,898,0.3203,0.0061889238044514,0.8571428571428571,13.07
8,1,6,14:00:00,1,7,885,0.3156,0.0037712907800448,0.5,12.58
8,1,6,14:30:00,1,6,914,0.3261,0.0036882408259013,0.42857142857142855,12.55
8,1,6,15:00:00,2,6,532,0.19,0.0029066515110431,0.42857142857142855,12.2
8,1,6,15:30:00,0,3,415,0.1481,0.0012562814070351,0.21428571428571427,11.58
8,1,6,16:00:00,0,3,390,0.1391,0.001243265644426,0.21428571428571427,11.55
8,1,6,16:30:00,0,4,762,0.2717,0.0018748286262681,0.2857142857142857,12.09
8,2,0,08:00:00,0,2,173,0.0618,0.0006360717429427,0.14285714285714285,10.58
8,2,0,08:30:00,0,2,403,0.1437,0.0009636071414365,0.14285714285714285,10.87
8,2,0,09:00:00,0,2,311,0.1109,0.0009643095460654,0.14285714285714285,10.75
8,2,0,09:30:00,0,3,349,0.1244,0.0011083271152079,0.21428571428571427,10.87
8,2,0,10:00:00,0,3,530,0.1889,0.0014008366928499,0.21428571428571427,11.1
8,2,0,10:30:00,1,4,527,0.1879,0.0017126929494275,0.2857142857142857,11.29
8,2,0,11:00:00,1,7,641,0.2288,0.0031960055474329,0.5,11.64
8,2,0,11:30:00,1,6,661,0.2359,0.0027932240262404,0.42857142857142855,11.6
8,2,0,12:00:00,1,7,572,0.2042,0.0030146877449967,0.5,11.81
8,2,0,12:30:00,2,8,667,0.2381,0.0039367543495958,0.5714285714285714,12.12
8,2,0,13:00:00,2,8,717,0.2558,0.0041499799262784,0.5714285714285714,12.19
8,2,0,13:30:00,2,8,608,0.217,0.0037997167190862,0.5714285714285714,12.05
8,2,0,14:00:00,1,6,711,0.2535,0.0030559398420584,0.42857142857142855,11.91
8,2,0,14:30:00,1,5,558,0.1991,0.0020422348261829,0.35714285714285715,11.65
8,2,0,15:00:00,1,4,496,0.1771,0.0019134744484171,0.2857142857142857,11.5
8,2,0,15:30:00,0,3,492,0.1757,0.0011768572327492,0.21428571428571427,11.3
8,2,0,16:00:00,0,2,476,0.1699,0.0009689909472622,0.14285714285714285,11.21
